"filename", "language", "Markdown", "Makefile", "JSON", "YAML", "Shell Script", "Docker", "JSON with Comments", "Properties", "JavaScript", "TypeScript", "HTML", "CSS", "Ini", "PHP", "comment", "blank", "total"
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/CrossCut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 12, 22, 116
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/CrossCutFactory.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 11, 20, 229
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/EscalatorCrossCut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 11, 8, 39
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/HourglassCrossCut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 11, 8, 39
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/LedgeCrossCut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 12, 19, 91
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/LightningCrossCut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 11, 8, 39
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/MawCrossCut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 11, 8, 39
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/PachinkoCrossCut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 18, 26, 120
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/RakeCrossCut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 11, 8, 39
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/SnakeCrossCut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 12, 19, 91
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/TrenchesCrossCut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 11, 8, 39
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/crossCuts/TriangleCrossCut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 11, 8, 39
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/obstacles/LedgeSegment.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 11, 19, 85
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/obstacles/Obstacle.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 11, 20, 100
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/obstacles/PachinkoSegment.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 11, 17, 72
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/obstacles/SnakeSegment.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 11, 22, 96
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/BurstBallPowerup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 11, 26, 147
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/CurveBallPowerup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 11, 23, 128
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/EnlargePowerup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 13, 28, 187
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/FlatPowerDown.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 13, 33, 203
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/InvertPowerDown.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 13, 28, 167
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/MagnetizePowerup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 13, 27, 162
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/MultiplyBallPowerup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 11, 31, 156
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/Powerup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 11, 23, 154
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/ShieldPowerUp.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 11, 23, 140
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/ShootPowerup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 11, 30, 165
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/ShrinkPowerDown.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 15, 27, 194
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/SlowPowerDown.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 13, 36, 205
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/entities/powerups/SpinBallPowerup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 11, 32, 175
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/factories/CrossCutFactory.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 11, 20, 241
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/factories/FigureFactory.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 11, 6, 85
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/factories/ObstacleFactory.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 11, 6, 48
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/lobby/GameLobby.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 12, 31, 187
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/managers/LedgePatternManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 15, 13, 73
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/managers/ObstacleManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 11, 13, 67
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/managers/PachinkoPatternManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 11, 23, 92
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/managers/SnakePatternManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 20, 15, 88
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/managers/SoundManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 11, 7, 48
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/managers/WallFigureManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 11, 13, 84
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/managers/WorldManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 11, 9, 104
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/GameConfig.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 11, 5, 35
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/Menu.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 632, 0, 0, 0, 0, 37, 109, 778
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/managers/MenuButtonManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 404, 0, 0, 0, 0, 12, 44, 460
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuButtons/BallButton.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 11, 21, 96
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuButtons/BaseButton.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 284, 0, 0, 0, 0, 12, 64, 360
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuButtons/MenuButton.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 11, 51, 263
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuButtons/MenuHalfButton.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 16, 34, 200
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuButtons/MenuOverlayQuitButton.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 11, 25, 150
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuButtons/MenuXButton.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 11, 23, 151
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuEntities/ClassicO.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 13, 12, 78
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuEntities/MenuLine.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 11, 28, 130
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuEntities/MenuOrnaments.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 0, 0, 0, 0, 13, 29, 276
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuEntities/MenuPostProcessingLayer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 17, 20, 204
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuEntities/Subtitle.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 11, 22, 157
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuEntities/Title.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 13, 22, 135
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuManagers/MenuButtonManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 404, 0, 0, 0, 0, 12, 44, 460
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuManagers/MenuImageManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 457, 0, 0, 0, 0, 24, 91, 572
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuManagers/MenuPowerupManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 0, 0, 0, 13, 48, 343
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuOverlays/AboutOverlay.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 11, 18, 78
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuOverlays/AboutTexts.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 39, 28, 278
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuOverlays/GlossaryOverlay.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 11, 20, 86
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuOverlays/GlossaryTexts.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 0, 0, 0, 27, 29, 338
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuOverlays/Overlay.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 303, 0, 0, 0, 0, 14, 73, 390
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuOverlays/OverlayBackground.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 5, 26, 133
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuSpawners/MenuBallSpawner.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 11, 11, 53
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuSpawners/MenuParticleSpawner.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 14, 55, 330
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuSystems/MenuAnimationSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 21, 40, 213
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuSystems/MenuButtonSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 464, 0, 0, 0, 0, 14, 114, 592
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuSystems/MenuLineSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 13, 14, 79
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuSystems/MenuParticleSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 12, 25, 157
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuSystems/MenuPhysicsSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 12, 17, 107
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuSystems/MenuPostProcessingSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 23, 22, 101
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuSystems/MenuRenderSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 11, 6, 49
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuSystems/MenuSecretCodeSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 86, 28, 287
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/menu/menuSystems/MenuVFXSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 11, 7, 50
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/network/PongNetworkManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 14, 24, 132
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/pong.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 11, 6, 36
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/spawners/BallSpawner.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 15, 44, 182
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/spawners/MainBackgroundSpawner.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 11, 10, 59
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/spawners/ObstacleSpawner.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 1, 9, 62
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/spawners/ParticleSpawner.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 12, 33, 212
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/spawners/PowerupSpawner.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 354, 0, 0, 0, 0, 12, 65, 431
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/spawners/WallFiguresSpawner.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 1, 17, 117
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/systems/AnimationSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 426, 0, 0, 0, 0, 14, 80, 520
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/systems/CrossCutSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 12, 22, 134
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/systems/InputSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 11, 7, 41
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/systems/ParticleSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 11, 24, 136
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/systems/PhysicsSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 737, 0, 0, 0, 0, 33, 179, 949
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/systems/PostProcessingSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 26, 20, 94
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/systems/PowerupSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 426, 0, 0, 0, 0, 17, 73, 516
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/systems/RenderSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 11, 6, 49
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/systems/UISystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 11, 21, 114
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/systems/VFXSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 11, 7, 50
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/systems/WorldSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 11, 38, 232
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/utils/Guards.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 11, 52, 227
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/utils/MenuUtils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 14, 24, 160
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/utils/PhysicsUtils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 11, 65, 293
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/utils/Types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 0, 0, 0, 0, 14, 26, 248
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/utils/Utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 0, 0, 19, 68, 411
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/pong/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/styles/tailwind.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 19, 22, 168
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/utils/auth/authGuard.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/utils/auth/googleSignUp.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 2, 4, 44
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/utils/auth/localSignIn.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 4, 35
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/utils/auth/localSignUp.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 7, 44
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/utils/auth/userLogout.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 1, 6, 40
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/utils/network/WebSocketManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 9, 46, 247
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/utils/profile/friends.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 5, 77
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/utils/router.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 4, 24, 146
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/utils/translateDOM.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/auth.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 42, 42, 308
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/blockchain.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 5, 13, 133
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/chat.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 603, 0, 0, 0, 0, 51, 103, 757
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/friends.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 84, 29, 301
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/home.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 3, 21
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/landing.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 23, 111
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/lobby.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 8, 17, 98
